week,date,winner,loser,point_diff,year
9,2015-10-31,Central Michigan,Akron,8,2015
9,2015-10-31,Cincinnati,Central Florida,45,2015
9,2015-10-31,Clemson,North Carolina State,15,2015
9,2015-10-31,Florida,Georgia,24,2015
9,2015-10-31,Florida Atlantic,Florida International,14,2015
9,2015-10-31,Florida State,Syracuse,24,2015
9,2015-10-31,Houston,Vanderbilt,34,2015
9,2015-10-31,Iowa,Maryland,16,2015
9,2015-10-31,Iowa State,Texas,24,2015
9,2015-10-31,Louisiana,Louisiana-Monroe,6,2015
9,2015-10-31,Marshall,Charlotte,24,2015
9,2015-10-31,Memphis,Tulane,28,2015
9,2015-10-31,Miami,Duke,3,2015
9,2015-10-31,Michigan,Minnesota,3,2015
9,2015-10-31,Mississippi,Auburn,8,2015
9,2015-10-31,Navy,South Florida,12,2015
9,2015-10-31,New Mexico State,Idaho,7,2015
9,2015-10-31,North Texas,Texas-San Antonio,7,2015
9,2015-10-31,Notre Dame,Temple,4,2015
9,2015-10-31,Oklahoma,Kansas,55,2015
9,2015-10-31,Oklahoma State,Texas Tech,17,2015
9,2015-10-31,Penn State,Illinois,39,2015
9,2015-10-31,Purdue,Nebraska,10,2015
9,2015-10-31,San Diego State,Colorado State,24,2015
9,2015-10-31,Southern California,California,6,2015
9,2015-10-31,Southern Mississippi,Texas-El Paso,21,2015
9,2015-10-31,Stanford,Washington State,2,2015
9,2015-10-31,Tennessee,Kentucky,31,2015
9,2015-10-31,Texas A&M,South Carolina,7,2015
9,2015-10-31,Tulsa,Southern Methodist,9,2015
9,2015-10-31,UCLA,Colorado,4,2015
9,2015-10-31,Utah,Oregon State,15,2015
9,2015-10-31,Virginia,Georgia Tech,6,2015
9,2015-10-31,Virginia Tech,Boston College,16,2015
9,2015-10-31,Washington,Arizona,46,2015
9,2015-10-31,Western Kentucky,Old Dominion,25,2015
9,2015-10-31,Wisconsin,Rutgers,38,2015
10,2015-11-03,Northern Illinois,Toledo,5,2015
10,2015-11-04,Bowling Green,Ohio,38,2015
10,2015-11-05,Arkansas State,Appalachian State,13,2015
10,2015-11-05,Baylor,Kansas State,7,2015
10,2015-11-05,Buffalo,Kent State,1,2015
10,2015-11-05,Mississippi State,Missouri,18,2015
10,2015-11-05,Nevada,Fresno State,14,2015
10,2015-11-05,Western Michigan,Ball State,47,2015
10,2015-11-06,Brigham Young,San Jose State,1,2015
10,2015-11-06,Temple,Southern Methodist,20,2015
10,2015-11-06,Texas-El Paso,Rice,3,2015
10,2015-11-07,Air Force,Army,17,2015
10,2015-11-07,Akron,Massachusetts,4,2015
10,2015-11-07,Alabama,Louisiana State,14,2015
10,2015-11-07,Arkansas,Mississippi,1,2015
10,2015-11-07,Auburn,Texas A&M,16,2015
10,2015-11-07,Clemson,Florida State,10,2015
10,2015-11-07,Colorado State,Wyoming,19,2015
10,2015-11-07,Connecticut,Tulane,4,2015
10,2015-11-07,Florida,Vanderbilt,2,2015
10,2015-11-07,Florida International,Charlotte,17,2015
10,2015-11-07,Georgia,Kentucky,24,2015
10,2015-11-07,Houston,Cincinnati,3,2015
10,2015-11-07,Illinois,Purdue,34,2015
10,2015-11-07,Iowa,Indiana,8,2015
10,2015-11-07,Louisiana,Georgia State,2,2015
10,2015-11-07,Louisiana Tech,North Texas,43,2015
10,2015-11-07,Louisville,Syracuse,24,2015
10,2015-11-07,Miami,Virginia,6,2015
10,2015-11-07,Miami,Eastern Michigan,15,2015
10,2015-11-07,Michigan,Rutgers,33,2015
10,2015-11-07,Middle Tennessee State,Marshall,3,2015
10,2015-11-07,Navy,Memphis,25,2015
10,2015-11-07,Nebraska,Michigan State,1,2015
10,2015-11-07,Nevada-Las Vegas,Hawaii,20,2015
10,2015-11-07,New Mexico,Utah State,1,2015
10,2015-11-07,New Mexico State,Texas State,10,2015
10,2015-11-07,North Carolina,Duke,35,2015
10,2015-11-07,North Carolina State,Boston College,16,2015
10,2015-11-07,Northwestern,Penn State,2,2015
10,2015-11-07,Notre Dame,Pittsburgh,12,2015
10,2015-11-07,Ohio State,Minnesota,14,2015
10,2015-11-07,Oklahoma,Iowa State,36,2015
10,2015-11-07,Oklahoma State,Texas Christian,20,2015
10,2015-11-07,Old Dominion,Texas-San Antonio,5,2015
10,2015-11-07,Oregon,California,16,2015
10,2015-11-07,South Alabama,Idaho,7,2015
10,2015-11-07,South Florida,East Carolina,5,2015
10,2015-11-07,Southern California,Arizona,8,2015
10,2015-11-07,Stanford,Colorado,32,2015
10,2015-11-07,Tennessee,South Carolina,3,2015
10,2015-11-07,Texas,Kansas,39,2015
10,2015-11-07,Troy,Louisiana-Monroe,37,2015
10,2015-11-07,Tulsa,Central Florida,15,2015
10,2015-11-07,UCLA,Oregon State,41,2015
10,2015-11-07,Utah,Washington,11,2015
10,2015-11-07,Washington State,Arizona State,14,2015
10,2015-11-07,West Virginia,Texas Tech,5,2015
10,2015-11-07,Western Kentucky,Florida Atlantic,16,2015
10,2015-11-07,Wisconsin,Maryland,7,2015
11,2015-11-10,Ohio,Kent State,27,2015
11,2015-11-10,Toledo,Central Michigan,5,2015
11,2015-11-11,Bowling Green,Western Michigan,14,2015
11,2015-11-11,Northern Illinois,Buffalo,11,2015
11,2015-11-12,South Alabama,Louisiana,7,2015
11,2015-11-12,Virginia Tech,Georgia Tech,2,2015
11,2015-11-13,Southern California,Colorado,3,2015
11,2015-11-14,Air Force,Utah State,7,2015
11,2015-11-14,Akron,Miami,9,2015
11,2015-11-14,Alabama,Mississippi State,25,2015
11,2015-11-14,Appalachian State,Idaho,27,2015
11,2015-11-14,Arizona,Utah,7,2015
11,2015-11-14,Arizona State,Washington,10,2015
11,2015-11-14,Arkansas,Louisiana State,17,2015
11,2015-11-14,Arkansas State,Louisiana-Monroe,38,2015
11,2015-11-14,California,Oregon State,30,2015
11,2015-11-14,Cincinnati,Tulsa,11,2015
11,2015-11-14,Clemson,Syracuse,10,2015
11,2015-11-14,Colorado State,Nevada-Las Vegas,14,2015
11,2015-11-14,Florida,South Carolina,10,2015
11,2015-11-14,Florida State,North Carolina State,17,2015
11,2015-11-14,Fresno State,Hawaii,28,2015
11,2015-11-14,Georgia,Auburn,7,2015
11,2015-11-14,Georgia Southern,Troy,35,2015
11,2015-11-14,Georgia State,Texas State,22,2015
11,2015-11-14,Houston,Memphis,1,2015
11,2015-11-14,Iowa,Minnesota,5,2015
11,2015-11-14,Louisville,Virginia,7,2015
11,2015-11-14,Marshall,Florida International,52,2015
11,2015-11-14,Massachusetts,Eastern Michigan,11,2015
11,2015-11-14,Michigan,Indiana,7,2015
11,2015-11-14,Michigan State,Maryland,17,2015
11,2015-11-14,Middle Tennessee State,Florida Atlantic,7,2015
11,2015-11-14,Missouri,Brigham Young,4,2015
11,2015-11-14,Navy,Southern Methodist,41,2015
11,2015-11-14,Nebraska,Rutgers,17,2015
11,2015-11-14,Nevada,San Jose State,3,2015
11,2015-11-14,New Mexico,Boise State,7,2015
11,2015-11-14,North Carolina,Miami,38,2015
11,2015-11-14,Northwestern,Purdue,7,2015
11,2015-11-14,Notre Dame,Wake Forest,21,2015
11,2015-11-14,Ohio State,Illinois,25,2015
11,2015-11-14,Oklahoma,Baylor,10,2015
11,2015-11-14,Oklahoma State,Iowa State,4,2015
11,2015-11-14,Old Dominion,Texas-El Paso,10,2015
11,2015-11-14,Oregon,Stanford,2,2015
11,2015-11-14,Pittsburgh,Duke,18,2015
11,2015-11-14,San Diego State,Wyoming,35,2015
11,2015-11-14,South Florida,Temple,21,2015
11,2015-11-14,Southern Mississippi,Rice,55,2015
11,2015-11-14,Tennessee,North Texas,24,2015
11,2015-11-14,Texas A&M,Western Carolina,24,2015
11,2015-11-14,Texas Christian,Kansas,6,2015
11,2015-11-14,Texas Tech,Kansas State,15,2015
11,2015-11-14,Texas-San Antonio,Charlotte,3,2015
11,2015-11-14,Tulane,Army,3,2015
11,2015-11-14,Vanderbilt,Kentucky,4,2015
11,2015-11-14,Washington State,UCLA,4,2015
11,2015-11-14,West Virginia,Texas,18,2015
12,2015-11-17,Ohio,Ball State,17,2015
12,2015-11-17,Toledo,Bowling Green,16,2015
12,2015-11-18,Central Michigan,Kent State,13,2015
12,2015-11-18,Northern Illinois,Western Michigan,8,2015
12,2015-11-19,East Carolina,Central Florida,37,2015
12,2015-11-19,Texas State,Louisiana-Monroe,13,2015
12,2015-11-20,Air Force,Boise State,7,2015
12,2015-11-20,South Florida,Cincinnati,38,2015
12,2015-11-21,Akron,Buffalo,21,2015
12,2015-11-21,Alabama,Charleston Southern,50,2015
12,2015-11-21,Arizona State,Arizona,15,2015
12,2015-11-21,Auburn,Idaho,22,2015
12,2015-11-21,Baylor,Oklahoma State,10,2015
12,2015-11-21,Brigham Young,Fresno State,42,2015
12,2015-11-21,Citadel,South Carolina,1,2015
12,2015-11-21,Clemson,Wake Forest,20,2015
12,2015-11-21,Colorado State,New Mexico,7,2015
12,2015-11-21,Connecticut,Houston,3,2015
12,2015-11-21,Florida,Florida Atlantic,6,2015
12,2015-11-21,Florida State,Chattanooga,39,2015
12,2015-11-21,Georgia,Georgia Southern,6,2015
12,2015-11-21,Georgia State,South Alabama,14,2015
12,2015-11-21,Indiana,Maryland,19,2015
12,2015-11-21,Iowa,Purdue,20,2015
12,2015-11-21,Kansas State,Iowa State,3,2015
12,2015-11-21,Kentucky,Charlotte,48,2015
12,2015-11-21,Louisiana Tech,Texas-El Paso,2,2015
12,2015-11-21,Miami,Georgia Tech,17,2015
12,2015-11-21,Miami,Massachusetts,7,2015
12,2015-11-21,Michigan,Penn State,12,2015
12,2015-11-21,Michigan State,Ohio State,3,2015
12,2015-11-21,Middle Tennessee State,North Texas,34,2015
12,2015-11-21,Minnesota,Illinois,9,2015
12,2015-11-21,Mississippi,Louisiana State,21,2015
12,2015-11-21,Mississippi State,Arkansas,1,2015
12,2015-11-21,Navy,Tulsa,23,2015
12,2015-11-21,New Mexico State,Louisiana,3,2015
12,2015-11-21,North Carolina,Virginia Tech,3,2015
12,2015-11-21,North Carolina State,Syracuse,13,2015
12,2015-11-21,Northwestern,Wisconsin,6,2015
12,2015-11-21,Notre Dame,Boston College,3,2015
12,2015-11-21,Oklahoma,Texas Christian,1,2015
12,2015-11-21,Oregon,Southern California,20,2015
12,2015-11-21,Pittsburgh,Louisville,11,2015
12,2015-11-21,Rutgers,Army,10,2015
12,2015-11-21,San Diego State,Nevada-Las Vegas,38,2015
12,2015-11-21,San Jose State,Hawaii,19,2015
12,2015-11-21,Southern Methodist,Tulane,28,2015
12,2015-11-21,Southern Mississippi,Old Dominion,25,2015
12,2015-11-21,Stanford,California,13,2015
12,2015-11-21,Temple,Memphis,19,2015
12,2015-11-21,Tennessee,Missouri,11,2015
12,2015-11-21,Texas A&M,Vanderbilt,25,2015
12,2015-11-21,Texas-San Antonio,Rice,10,2015
12,2015-11-21,UCLA,Utah,8,2015
12,2015-11-21,Utah State,Nevada,4,2015
12,2015-11-21,Virginia,Duke,8,2015
12,2015-11-21,Washington,Oregon State,45,2015
12,2015-11-21,Washington State,Colorado,24,2015
12,2015-11-21,West Virginia,Kansas,49,2015
12,2015-11-21,Western Kentucky,Florida International,56,2015
13,2015-11-24,Bowling Green,Ball State,38,2015
13,2015-11-24,Ohio,Northern Illinois,5,2015
13,2015-11-26,South Florida,Central Florida,41,2015
13,2015-11-26,Texas Tech,Texas,3,2015
13,2015-11-27,Akron,Kent State,20,2015
13,2015-11-27,Arkansas,Missouri,25,2015
13,2015-11-27,Boise State,San Jose State,17,2015
13,2015-11-27,Central Michigan,Eastern Michigan,7,2015
13,2015-11-27,Georgia State,Troy,10,2015
13,2015-11-27,Houston,Navy,21,2015
13,2015-11-27,Iowa,Nebraska,8,2015
13,2015-11-27,Massachusetts,Buffalo,5,2015
13,2015-11-27,Miami,Pittsburgh,5,2015
13,2015-11-27,Oregon,Oregon State,10,2015
13,2015-11-27,Texas Christian,Baylor,7,2015
13,2015-11-27,Tulsa,Tulane,11,2015
13,2015-11-27,Washington,Washington State,35,2015
13,2015-11-27,Western Kentucky,Marshall,21,2015
13,2015-11-27,Western Michigan,Toledo,5,2015
13,2015-11-28,Alabama,Auburn,16,2015
13,2015-11-28,Appalachian State,Louisiana,21,2015
13,2015-11-28,Arkansas State,New Mexico State,24,2015
13,2015-11-28,Brigham Young,Utah State,23,2015
13,2015-11-28,California,Arizona State,2,2015
13,2015-11-28,Cincinnati,East Carolina,3,2015
13,2015-11-28,Clemson,South Carolina,5,2015
13,2015-11-28,Colorado State,Fresno State,3,2015
13,2015-11-28,Duke,Wake Forest,6,2015
13,2015-11-28,Florida Atlantic,Old Dominion,2,2015
13,2015-11-28,Florida State,Florida,25,2015
13,2015-11-28,Georgia,Georgia Tech,6,2015
13,2015-11-28,Georgia Southern,South Alabama,38,2015
13,2015-11-28,Hawaii,Louisiana-Monroe,2,2015
13,2015-11-28,Idaho,Texas State,7,2015
13,2015-11-28,Indiana,Purdue,18,2015
13,2015-11-28,Kansas State,Kansas,31,2015
13,2015-11-28,Louisiana State,Texas A&M,12,2015
13,2015-11-28,Louisville,Kentucky,14,2015
13,2015-11-28,Maryland,Rutgers,5,2015
13,2015-11-28,Memphis,Southern Methodist,63,2015
13,2015-11-28,Michigan State,Penn State,39,2015
13,2015-11-28,Middle Tennessee State,Texas-San Antonio,35,2015
13,2015-11-28,Mississippi,Mississippi State,11,2015
13,2015-11-28,New Mexico,Air Force,12,2015
13,2015-11-28,North Carolina,North Carolina State,11,2015
13,2015-11-28,Northwestern,Illinois,10,2015
13,2015-11-28,Ohio State,Michigan,29,2015
13,2015-11-28,Oklahoma,Oklahoma State,35,2015
13,2015-11-28,Rice,Charlotte,20,2015
13,2015-11-28,San Diego State,Nevada,17,2015
13,2015-11-28,Southern California,UCLA,19,2015
13,2015-11-28,Southern Mississippi,Louisiana Tech,34,2015
13,2015-11-28,Stanford,Notre Dame,2,2015
13,2015-11-28,Syracuse,Boston College,3,2015
13,2015-11-28,Temple,Connecticut,24,2015
13,2015-11-28,Tennessee,Vanderbilt,25,2015
13,2015-11-28,Texas-El Paso,North Texas,3,2015
13,2015-11-28,Utah,Colorado,6,2015
13,2015-11-28,Virginia Tech,Virginia,3,2015
13,2015-11-28,West Virginia,Iowa State,24,2015
13,2015-11-28,Wisconsin,Minnesota,10,2015
13,2015-11-28,Wyoming,Nevada-Las Vegas,7,2015
14,2015-12-04,Bowling Green,Northern Illinois,20,2015
14,2015-12-05,Alabama,Florida,14,2015
14,2015-12-05,Appalachian State,South Alabama,7,2015
14,2015-12-05,Arkansas State,Texas State,38,2015
14,2015-12-05,Clemson,North Carolina,8,2015
14,2015-12-05,Georgia State,Georgia Southern,27,2015
14,2015-12-05,Houston,Temple,11,2015
14,2015-12-05,Kansas State,West Virginia,1,2015
14,2015-12-05,Louisiana-Monroe,New Mexico State,7,2015
14,2015-12-05,Michigan State,Iowa,3,2015
14,2015-12-05,San Diego State,Air Force,3,2015
14,2015-12-05,Stanford,Southern California,19,2015
14,2015-12-05,Texas,Baylor,6,2015
14,2015-12-05,Troy,Louisiana,24,2015
14,2015-12-05,Western Kentucky,Southern Mississippi,17,2015
15,2015-12-12,Navy,Army,4,2015
16,2015-12-19,Appalachian State,Ohio,2,2015
16,2015-12-19,Arizona,New Mexico,8,2015
16,2015-12-19,Louisiana Tech,Arkansas State,19,2015
16,2015-12-19,San Jose State,Georgia State,11,2015
16,2015-12-19,Utah,Brigham Young,7,2015
16,2015-12-21,Western Kentucky,South Florida,10,2015
17,2015-12-22,Akron,Utah State,2,2015
17,2015-12-22,Toledo,Temple,15,2015
17,2015-12-23,Boise State,Northern Illinois,48,2015
17,2015-12-23,Georgia Southern,Bowling Green,31,2015
17,2015-12-24,San Diego State,Cincinnati,35,2015
17,2015-12-24,Western Michigan,Middle Tennessee State,14,2015
17,2015-12-26,Duke,Indiana,3,2015
17,2015-12-26,Marshall,Connecticut,6,2015
17,2015-12-26,Nebraska,UCLA,8,2015
17,2015-12-26,Virginia Tech,Tulsa,3,2015
17,2015-12-26,Washington,Southern Mississippi,13,2015
17,2015-12-26,Washington State,Miami,6,2015
17,2015-12-28,Minnesota,Central Michigan,7,2015
17,2015-12-28,Navy,Pittsburgh,16,2015
18,2015-12-29,Baylor,North Carolina,11,2015
18,2015-12-29,California,Air Force,19,2015
18,2015-12-29,Louisiana State,Texas Tech,29,2015
18,2015-12-29,Nevada,Colorado State,5,2015
18,2015-12-30,Auburn,Memphis,21,2015
18,2015-12-30,Louisville,Texas A&M,6,2015
18,2015-12-30,Mississippi State,North Carolina State,23,2015
18,2015-12-30,Wisconsin,Southern California,2,2015
18,2015-12-31,Alabama,Michigan State,38,2015
18,2015-12-31,Clemson,Oklahoma,20,2015
18,2015-12-31,Houston,Florida State,14,2015
18,2016-01-01,Michigan,Florida,34,2015
18,2016-01-01,Mississippi,Oklahoma State,28,2015
18,2016-01-01,Ohio State,Notre Dame,16,2015
18,2016-01-01,Stanford,Iowa,29,2015
18,2016-01-01,Tennessee,Northwestern,39,2015
18,2016-01-02,Arkansas,Kansas State,22,2015
18,2016-01-02,Georgia,Penn State,7,2015
18,2016-01-02,Texas Christian,Oregon,6,2015
18,2016-01-02,West Virginia,Arizona State,1,2015
19,2016-01-11,Alabama,Clemson,5,2015
1,2016-08-26,California,Hawaii,20,2016
1,2016-08-27,California,Hawaii,20,2016
2,2016-09-01,Central Michigan,Presbyterian,46,2016
2,2016-09-01,Cincinnati,Tennessee-Martin,21,2016
2,2016-09-01,Connecticut,Maine,3,2016
2,2016-09-01,Idaho,Montana State,3,2016
2,2016-09-01,Indiana,Florida International,21,2016
2,2016-09-01,Louisville,Charlotte,56,2016
2,2016-09-01,Minnesota,Oregon State,7,2016
2,2016-09-01,Nevada-Las Vegas,Jackson State,50,2016
2,2016-09-01,New Mexico,South Dakota,27,2016
2,2016-09-01,North Carolina State,William & Mary,34,2016
2,2016-09-01,South Carolina,Vanderbilt,3,2016
2,2016-09-01,Tennessee,Appalachian State,7,2016
2,2016-09-01,Utah,Southern Utah,24,2016
2,2016-09-01,Utah State,Weber State,39,2016
2,2016-09-01,Wake Forest,Tulane,4,2016
2,2016-09-01,Western Kentucky,Rice,32,2016
2,2016-09-02,Albany,Buffalo,6,2016
2,2016-09-02,Army,Temple,15,2016
2,2016-09-02,Ball State,Georgia State,10,2016
2,2016-09-02,Baylor,Northwestern State,48,2016
2,2016-09-02,Colorado,Colorado State,37,2016
2,2016-09-02,Eastern Michigan,Mississippi Valley State,47,2016
2,2016-09-02,Michigan State,Furman,15,2016
2,2016-09-02,Nevada,Cal Poly,3,2016
2,2016-09-02,Stanford,Kansas State,13,2016
2,2016-09-02,Syracuse,Colgate,26,2016
2,2016-09-02,Toledo,Arkansas State,21,2016
2,2016-09-03,Air Force,Abilene Christian,16,2016
2,2016-09-03,Akron,Virginia Military Institute,23,2016
2,2016-09-03,Alabama,Southern California,46,2016
2,2016-09-03,Arizona State,Northern Arizona,31,2016
2,2016-09-03,Arkansas,Louisiana Tech,1,2016
2,2016-09-03,Boise State,Louisiana,35,2016
2,2016-09-03,Brigham Young,Arizona,2,2016
2,2016-09-03,Central Florida,South Carolina State,38,2016
2,2016-09-03,Clemson,Auburn,6,2016
2,2016-09-03,Coastal Carolina,Lamar,24,2016
2,2016-09-03,Duke,North Carolina Central,43,2016
2,2016-09-03,East Carolina,Western Carolina,45,2016
2,2016-09-03,Eastern Washington,Washington State,3,2016
2,2016-09-03,Florida,Massachusetts,17,2016
2,2016-09-03,Florida Atlantic,Southern Illinois,8,2016
2,2016-09-03,Georgia,North Carolina,9,2016
2,2016-09-03,Georgia Southern,Savannah State,54,2016
2,2016-09-03,Georgia Tech,Boston College,3,2016
2,2016-09-03,Houston,Oklahoma,10,2016
2,2016-09-03,Illinois,Murray State,49,2016
2,2016-09-03,Iowa,Miami,24,2016
2,2016-09-03,Kansas,Rhode Island,49,2016
2,2016-09-03,Louisiana-Monroe,Southern,17,2016
2,2016-09-03,Maryland,Howard,39,2016
2,2016-09-03,Memphis,Southeast Missouri State,18,2016
2,2016-09-03,Miami,Florida A&M,67,2016
2,2016-09-03,Michigan,Hawaii,60,2016
2,2016-09-03,Middle Tennessee State,Alabama A&M,55,2016
2,2016-09-03,Navy,Fordham,36,2016
2,2016-09-03,Nebraska,Fresno State,33,2016
2,2016-09-03,Northern Iowa,Iowa State,5,2016
2,2016-09-03,Ohio State,Bowling Green,67,2016
2,2016-09-03,Oklahoma State,Southeastern Louisiana,54,2016
2,2016-09-03,Oregon,California-Davis,25,2016
2,2016-09-03,Penn State,Kent State,20,2016
2,2016-09-03,Pittsburgh,Villanova,21,2016
2,2016-09-03,Purdue,Eastern Kentucky,21,2016
2,2016-09-03,Richmond,Virginia,17,2016
2,2016-09-03,San Diego State,New Hampshire,31,2016
2,2016-09-03,South Alabama,Mississippi State,1,2016
2,2016-09-03,South Florida,Towson,36,2016
2,2016-09-03,Southern Methodist,North Texas,13,2016
2,2016-09-03,Southern Mississippi,Kentucky,9,2016
2,2016-09-03,Texas A&M,UCLA,7,2016
2,2016-09-03,Texas Christian,South Dakota State,18,2016
2,2016-09-03,Texas State,Ohio,2,2016
2,2016-09-03,Texas Tech,Stephen F. Austin,52,2016
2,2016-09-03,Texas-El Paso,New Mexico State,16,2016
2,2016-09-03,Texas-San Antonio,Alabama State,13,2016
2,2016-09-03,Troy,Austin Peay,40,2016
2,2016-09-03,Tulsa,San Jose State,35,2016
2,2016-09-03,Virginia Tech,Liberty,23,2016
2,2016-09-03,Washington,Rutgers,35,2016
2,2016-09-03,West Virginia,Missouri,15,2016
2,2016-09-03,Western Michigan,Northwestern,1,2016
2,2016-09-03,Wisconsin,Louisiana State,2,2016
2,2016-09-03,Wyoming,Northern Illinois,6,2016
2,2016-09-04,Old Dominion,Hampton,33,2016
2,2016-09-04,Texas,Notre Dame,3,2016
2,2016-09-05,Florida State,Mississippi,11,2016
3,2016-09-09,Louisville,Syracuse,34,2016
3,2016-09-09,Maryland,Florida International,27,2016
3,2016-09-10,Air Force,Georgia State,34,2016
3,2016-09-10,Alabama,Western Kentucky,28,2016
3,2016-09-10,Appalachian State,Old Dominion,24,2016
3,2016-09-10,Arizona,Grambling State,10,2016
3,2016-09-10,Arizona State,Texas Tech,13,2016
3,2016-09-10,Arkansas,Texas Christian,3,2016
3,2016-09-10,Army,Rice,17,2016
3,2016-09-10,Auburn,Arkansas State,37,2016
3,2016-09-10,Baylor,Southern Methodist,27,2016
3,2016-09-10,Boise State,Washington State,3,2016
3,2016-09-10,Boston College,Massachusetts,19,2016
3,2016-09-10,Bowling Green,North Dakota,1,2016
3,2016-09-10,Central Michigan,Oklahoma State,3,2016
3,2016-09-10,Charlotte,Elon,33,2016
3,2016-09-10,Cincinnati,Purdue,18,2016
3,2016-09-10,Clemson,Troy,6,2016
3,2016-09-10,Coastal Carolina,Florida A&M,39,2016
3,2016-09-10,Colorado,Idaho State,49,2016
3,2016-09-10,Colorado State,Texas-San Antonio,9,2016
3,2016-09-10,East Carolina,North Carolina State,3,2016
3,2016-09-10,Eastern Illinois,Miami,4,2016
3,2016-09-10,Florida,Kentucky,38,2016
3,2016-09-10,Florida State,Charleston Southern,44,2016
3,2016-09-10,Fresno State,Sacramento State,28,2016
3,2016-09-10,Georgia,Nicholls State,2,2016
3,2016-09-10,Georgia Southern,South Alabama,15,2016
3,2016-09-10,Georgia Tech,Mercer,25,2016
3,2016-09-10,Hawaii,Tennessee-Martin,5,2016
3,2016-09-10,Houston,Lamar,42,2016
3,2016-09-10,Illinois State,Northwestern,2,2016
3,2016-09-10,Indiana,Ball State,10,2016
3,2016-09-10,Iowa,Iowa State,39,2016
3,2016-09-10,Louisiana,McNeese State,8,2016
3,2016-09-10,Louisiana State,Jacksonville State,21,2016
3,2016-09-10,Louisiana Tech,South Carolina State,29,2016
3,2016-09-10,Marshall,Morgan State,62,2016
3,2016-09-10,Miami,Florida Atlantic,28,2016
3,2016-09-10,Michigan,Central Florida,37,2016
3,2016-09-10,Minnesota,Indiana State,30,2016
3,2016-09-10,Mississippi,Wofford,25,2016
3,2016-09-10,Mississippi State,South Carolina,13,2016
3,2016-09-10,Missouri,Eastern Michigan,40,2016
3,2016-09-10,Navy,Connecticut,4,2016
3,2016-09-10,Nebraska,Wyoming,35,2016
3,2016-09-10,New Mexico State,New Mexico,1,2016
3,2016-09-10,North Carolina,Illinois,25,2016
3,2016-09-10,North Carolina A&T,Kent State,3,2016
3,2016-09-10,North Texas,Bethune-Cookman,21,2016
3,2016-09-10,Notre Dame,Nevada,29,2016
3,2016-09-10,Ohio,Kansas,16,2016
3,2016-09-10,Ohio State,Tulsa,45,2016
